Genotype Germplasm Treatment Compartment Block Plot Lasiosphaeriaceae Chaetomiaceae Pezizomycotina_fam_Incertae_sedis Sordariaceae Trichosphaeriaceae Bartaliniaceae Xylariales_fam_Incertae_sedis Chaetosphaeriaceae Myrmecridiaceae Microascales_fam_Incertae_sedis Microascaceae Togniniaceae Periconiaceae Herpotrichiellaceae Cladosporiaceae Mycosphaerellaceae Leotiaceae Piskurozymaceae Pyronemataceae Sanchytriaceae Sympoventuriaceae Chytridiaceae Mortierellaceae Chrysozymaceae Mrakiaceae Rhizophydiaceae Geastraceae Ceratobasidiaceae Rhizopodaceae Entolomataceae Strophariaceae Ganodermataceae Cantharellales_fam_Incertae_sedis Piptocephalidaceae Phaeosphaeriaceae Gymnoascaceae Pleosporaceae Didymosphaeriaceae Thyridariaceae Stachybotryaceae Bionectriaceae Hypocreales_fam_Incertae_sedis Aspergillaceae Arachnomycetaceae Trichocomaceae Myxotrichaceae Hyaloscyphaceae Pseudeurotiaceae Onygenales_fam_Incertae_sedis Sordariales_fam_Incertae_sedis Glomerellaceae Pezizaceae Clavicipitaceae Hypocreaceae Nectriaceae Cordycipitaceae Helotiaceae Niessliaceae Ophiocordycipitaceae
CK_S119_1 X119 Teosinte CK Rhizosphere 1 P08 1064 408 1948 0 12 22 195 39 325 3 7 471 5 623 16 15 6 1066 44 20 0 21 4197 79 12 4 5 233 0 0 0 0 9 229 23 36 2 14 47 100 1038 5198 14246 9 1740 6 13 6273 28 21 2 3 266 835 4112 0 424 15 6
CK_S119_2 X119 Teosinte CK Rhizosphere 2 P08 505 1156 24935 0 22 8 169 47 123 0 0 244 41 484 6 5 0 1662 241 37 0 13 3501 90 2 0 2 14 56 7 0 17 741 376 26 22 0 33 46 211 918 25099 1114 4 3369 7 6 6524 2 20 8 0 346 782 3094 0 496 43 0
CK_S119_3 X119 Teosinte CK Rhizosphere 3 P08 214 384 7041 176 0 0 701 13 99 0 4 10 0 73 0 0 0 780 20 0 0 294 115 42 0 0 9 28 204 0 0 0 0 29 11 0 0 0 56 60 584 37879 1238 11 9998 2 0 2357 4 0 0 0 135 454 2585 32 22 88 4
CK_S12_1 X12 Landrace CK Rhizosphere 1 P14 271 184 2368 0 0 10 245 14 40 0 0 169 10 458 0 0 0 407 30 0 0 0 1360 60 0 0 0 125 18 0 0 0 666 63 14 2 0 7 13 28 5731 1109 2246 6 64331 0 0 782 0 0 0 0 73 761 1344 0 146 67 2
CK_S12_2 X12 Landrace CK Rhizosphere 2 P14 134 397 688 10 3 7 404 13 46 0 0 35 19 528 3 0 0 682 34 16 7 163 198 13 2 0 0 10 9063 8 0 0 26 112 213 9 0 0 25 49 715 1233 7365 3 67246 0 0 2672 6 18 0 0 320 855 2415 0 614 17 47
CK_S12_3 X12 Landrace CK Rhizosphere 3 P14 98 197 940 14 0 13 60 0 41 0 0 45 0 120 23 0 0 561 0 0 0 1723 336 0 8 0 3 11 14696 17 0 0 0 54 5 6 9 0 14 15 157 1150 10307 0 73673 2 0 1371 0 0 0 35 417 370 1769 54 209 64 3
CK_S120_1 X120 Teosinte CK Rhizosphere 1 P05 2785 857 155 19 0 19 113 51 226 5 3 804 0 1630 12 11 2 1771 290 67 13 75 4003 269 17 7 17 27 28 0 0 19 9 294 49 27 0 74 96 190 906 1350 1153 5 2330 20 19 5615 20 29 5 7 280 1042 10850 0 673 52 8
CK_S120_2 X120 Teosinte CK Rhizosphere 2 P05 326 779 18311 0 17 15 210 73 101 0 19 288 103 733 0 0 0 1608 17 78 15 1357 2767 124 3 8 13 1826 131 5 0 0 79 182 12 0 0 15 15 48 740 7598 2710 0 4050 12 3 5157 13 26 3 0 569 644 3532 0 484 10 0
CK_S120_3 X120 Teosinte CK Rhizosphere 3 P05 433 1821 5533 179 3 12 125 54 23 5 0 156 13 161 5 3 0 1684 36 17 14 32 869 17 0 5 3 5 505 0 0 3 0 143 9 6 4 0 26 191 1084 33590 4183 6 31526 10 3 5097 2 25 6 33 258 1002 3019 0 130 226 10
CK_S121_1 X121 Teosinte CK Rhizosphere 1 P14 2102 928 97 0 14 48 275 86 306 0 33 5793 24 2456 6 12 13 3224 385 41 139 0 5954 247 18 22 8 2687 31 4 0 28 3619 443 66 28 0 47 189 251 1438 1663 1717 3 3176 21 42 10676 33 67 9 0 1184 2261 10797 32 1042 42 23
CK_S121_2 X121 Teosinte CK Rhizosphere 2 P14 608 604 1693 6 0 80 249 42 127 0 0 396 141 561 16 20 6 3479 93 106 15 1544 1938 99 26 16 21 26 110 0 0 32 15 508 32 26 0 59 151 307 1233 3875 4681 22 18733 32 6 9286 7 129 4 0 475 995 5632 0 593 34 0
CK_S121_3 X121 Teosinte CK Rhizosphere 3 P14 1862 1128 16100 18 27 33 234 71 144 0 15 215 53 546 0 19 6 3113 17 34 58 12 2659 71 29 33 0 4 110 0 0 25 3 313 44 31 76 9 68 189 849 7054 4201 12 14142 18 0 8337 6 0 29 0 347 1412 6405 0 375 81 6
CK_S122_1 X122 Teosinte CK Rhizosphere 1 P05 2047 550 217 3 22 86 127 75 201 22 9 1158 0 885 6 10 2 1773 113 0 0 8 3999 285 6 13 0 41 27 4 0 13 0 87 53 9 19 68 105 215 1232 1167 1501 0 1637 10 23 6188 20 78 0 0 315 1008 8874 6 1118 37 15
CK_S122_2 X122 Teosinte CK Rhizosphere 2 P05 1701 627 2385 0 0 21 355 46 120 0 22 266 180 328 0 23 0 3779 113 0 12 462 4395 116 17 0 8 68 71 19 0 12 5 155 46 415 0 18 184 143 876 3523 2528 60 5491 15 3 12682 7 11 4 0 364 1647 5278 0 597 51 0
CK_S122_3 X122 Teosinte CK Rhizosphere 3 P05 503 1696 20106 15 9 11 86 33 22 0 0 132 0 261 0 0 0 735 18 0 19 8 754 22 0 0 0 0 99 0 0 8 0 85 2 4 2 0 15 146 734 16835 2641 19 6058 5 0 2735 3 12 8 58 191 495 2760 0 81 233 9
CK_S123_1 X123 Teosinte CK Rhizosphere 1 P08 440 574 408 0 5 43 253 267 289 3 8 647 12 1111 27 15 10 1998 73 0 19 0 4387 105 4 18 15 510 72 11 0 15 0 312 37 17 2 36 115 93 965 1216 1966 5 2070 9 15 6785 15 70 0 6 363 2138 5591 0 683 61 9
CK_S123_2 X123 Teosinte CK Rhizosphere 2 P08 499 682 5336 10 5 11 208 60 337 0 11 275 36 233 3 7 2 1661 49 30 5 45 2275 38 10 0 6 6270 18 13 0 12 0 227 92 0 8 0 26 111 1076 4019 8042 5 22060 11 6 16232 9 22 2 0 163 1433 3483 2 180 10 0
CK_S123_3 X123 Teosinte CK Rhizosphere 3 P08 493 493 943 7 6 10 119 37 72 2 0 85 9 76 0 0 2 717 9 14 14 83 1095 30 0 0 0 667 176 0 0 9 0 45 0 16 0 8 13 138 710 3694 2391 3 85750 10 5 1842 0 0 0 3 230 561 2433 4 170 13 11
CK_S124_1 X124 Teosinte CK Rhizosphere 1 P11 1607 872 156 4 0 46 233 60 422 0 30 416 0 1371 11 14 13 3261 130 0 19 6 3205 156 18 16 4 28 124 12 0 6 0 232 56 57 0 73 104 161 1304 1390 1354 3 2751 15 16 5866 22 47 7 0 288 1124 10817 51 813 0 11
CK_S124_2 X124 Teosinte CK Rhizosphere 2 P11 225 456 2178 0 0 48 158 24 51 0 13 475 53 309 0 35 0 3373 109 76 15 171 4279 56 48 235 44 51 401 5 0 6 15 508 13 16 4 17 70 111 1022 4409 3055 6 17820 4 2 23588 26 5 30 0 315 910 6696 0 289 68 5
CK_S124_3 X124 Teosinte CK Rhizosphere 3 P11 756 1034 5243 30 11 35 205 53 52 3 11 144 27 196 5 5 0 1175 19 21 22 11 2868 30 3 0 4 1942 755 20 0 2 13 190 8 4 4 3 26 383 2167 19839 7192 2 43463 19 6 6205 10 161 0 6 351 1319 4335 195 242 26 41
CK_S125_1 X125 Teosinte CK Rhizosphere 1 P11 581 327 218 6 0 44 254 44 184 6 15 179 7 738 9 28 13 1707 70 96 6 0 4394 62 0 0 16 29 76 112 0 11 142 409 61 19 3 21 68 119 906 1203 4095 10 1275 12 12 4413 8 23 3 0 227 846 7891 0 1242 20 34
CK_S125_2 X125 Teosinte CK Rhizosphere 2 P11 3880 155 1724 3 0 11 181 18 25 0 817 100 63 269 0 7 4 916 16 49 0 31 466 29 8 0 5 45 209 24 9 3 0 618 36 16 0 9 21 41 874 15838 6276 0 62953 3 6 2646 0 4 0 0 254 750 3968 6 109 11 0
CK_S125_3 X125 Teosinte CK Rhizosphere 3 P11 209 1367 2018 30 4 10 140 20 54 0 6 64 5 282 0 0 0 981 0 26 0 88 1158 16 0 10 0 3 57 0 0 2 0 74 12 7 128 0 12 172 452 60696 3395 0 5557 4 0 2134 0 0 0 3 106 418 2709 0 223 62 28
CK_S126_1 X126 Teosinte CK Rhizosphere 1 P08 325 349 109 0 0 29 95 32 227 0 9 206 0 780 0 17 12 1459 119 38 9 24 2264 166 13 6 12 75 5 0 0 0 570 204 37 11 0 20 31 92 847 841 951 0 39875 10 5 5228 12 21 0 0 158 946 4497 0 656 30 11
CK_S126_2 X126 Teosinte CK Rhizosphere 2 P08 860 1379 1579 4 3 8 90 33 34 2 0 127 28 253 0 10 0 1231 52 0 8 191 593 54 0 0 0 36 52 0 0 5 0 143 16 0 0 7 21 62 569 1269 25790 6 39699 3 7 2611 5 16 0 0 248 765 2367 0 120 0 0
CK_S126_3 X126 Teosinte CK Rhizosphere 3 P08 747 580 4404 4 0 29 144 63 43 5 14 132 13 137 0 6 0 1116 2 75 7 0 1489 0 0 0 0 15 95 45 0 4 4 125 0 5 0 4 13 152 566 3705 12910 18 47641 17 0 2536 7 58 11 275 181 614 2720 0 193 22 78
CK_S127_1 X127 Teosinte CK Rhizosphere 1 P14 660 1240 2357 12 2 21 708 52 485 2 0 356 0 3976 5 9 0 2027 213 70 8 67 4687 70 5 0 26 98 3 33 0 50 0 113 35 30 0 582 1314 251 1862 1272 1168 12 1727 13 4 6658 18 111 0 0 317 2414 9006 0 744 31 22
CK_S127_2 X127 Teosinte CK Rhizosphere 2 P14 827 723 3727 18 0 17 649 74 82 0 5 101 68 244 0 4 3 2041 54 0 11 36 1403 71 5 57 0 72 485 385 0 0 14 185 12 20 0 12 50 111 1626 3464 34249 2 23622 11 85 5054 8 0 0 0 358 1128 3998 0 624 77 7
CK_S127_3 X127 Teosinte CK Rhizosphere 3 P14 691 1028 3348 3 3 29 135 76 92 2 16 163 19 244 0 4 0 1664 0 0 18 4 1345 93 34 0 0 22 176 0 0 2 5 330 5 3 0 22 29 296 1197 10920 3403 5 19982 29 4 5631 17 121 5 483 333 782 3484 4 291 46 40
CK_S128_1 X128 Teosinte CK Rhizosphere 1 P05 661 464 72 19 4 52 149 27 247 5 9 172 0 1032 27 14 3 1773 55 31 10 162 3084 60 10 4 32 4411 2 0 0 6 0 267 39 16 0 18 71 99 1474 1348 13100 5 4985 5 11 4431 13 28 23 0 249 2502 8894 0 546 27 31
CK_S128_2 X128 Teosinte CK Rhizosphere 2 P05 944 834 2422 11 8 37 303 50 162 3 0 124 105 357 0 11 0 2869 225 6 12 126 1821 352 46 0 13 257 62 8 0 43 550 395 26 24 6 30 19 147 797 3911 16114 0 32670 23 4 7713 17 19 0 0 438 3265 3277 0 328 51 0
CK_S128_3 X128 Teosinte CK Rhizosphere 3 P05 642 1366 6631 13 0 44 172 467 73 2 11 72 24 209 6 5 0 1105 0 0 24 18 999 24 0 0 0 9396 755 0 0 18 3 48 9 15 0 15 19 157 3842 4871 7289 9 46865 27 3 4269 11 64 8 13 369 1139 3560 14 221 5 126
CK_S129_1 X129 Teosinte CK Rhizosphere 1 P05 630 551 208 0 21 26 178 29 248 0 0 260 11 1340 22 4 30 2035 50 47 0 0 4920 105 86 0 73 2510 13 4 0 5 0 277 62 12 2 30 54 139 1542 1947 1347 3 6541 10 6 5964 15 9 21 0 165 1487 8311 0 617 39 10
CK_S129_2 X129 Teosinte CK Rhizosphere 2 P05 347 602 1380 0 12 78 160 42 61 0 0 144 61 115 21 0 0 2132 103 36 16 93 1150 47 3 3 6 17164 199 9 0 11 279 221 20 29 0 6 53 69 505 1667 16082 3 22776 23 5 4626 0 13 0 0 294 2062 3066 0 308 52 0
CK_S129_3 X129 Teosinte CK Rhizosphere 3 P05 489 410 1600 0 4 8 143 47 77 0 468 115 20 253 0 0 0 1580 0 41 23 77 1645 24 2 8 2 19 153 0 0 4 0 135 35 9 19 240 46 119 1252 1782 17899 10 9257 13 7 2886 9 86 3 4 203 628 3296 8 137 0 40
CK_S13_1 X13 Landrace CK Rhizosphere 1 P08 297 1711 5707 0 8 12 206 10 39 0 7 608 12 323 0 0 0 440 28 0 0 0 1544 57 0 0 0 66 8886 16 0 0 9 30 31 2 4 7 19 28 2466 1162 6188 2 39308 0 2 1388 4 13 0 0 131 2829 2270 0 175 116 0
CK_S13_2 X13 Landrace CK Rhizosphere 2 P08 250 248 1962 0 0 11 139 14 25 0 0 21 13 318 0 0 0 196 4 0 0 0 313 11 0 0 0 13 10711 5288 3 0 6 24 3 0 0 0 7 54 13137 2431 14174 5 52891 2 0 800 0 5 0 0 568 1215 1634 0 648 19 674
CK_S13_3 X13 Landrace CK Rhizosphere 3 P08 9 80 288 0 0 0 36 4 18 0 0 10 0 59 0 0 0 174 0 0 0 12 169 4 0 0 0 121 913 17 0 0 31 10 10 0 0 0 0 20 135 785 6743 0 73182 0 0 308 0 0 0 33 126 1642 611 0 46 8 0
CK_S14_1 X14 Landrace CK Rhizosphere 1 P14 395 975 4499 22 7 184 203 43 163 0 10 316 40 1025 0 0 3 936 73 0 22 5 7433 176 9 0 3 189 115 11 0 0 28 140 33 23 61 24 41 118 1712 984 15954 0 27210 29 16 7380 7 19 0 0 304 1259 6280 0 564 28 0
CK_S14_2 X14 Landrace CK Rhizosphere 2 P14 62 91 888 0 0 3 63 6 17 0 0 24 0 61 0 0 0 111 0 0 0 18 216 4 0 0 0 0 4893 99 0 2 9 0 0 0 0 3 5 41 1002 1886 4724 3 81103 0 0 259 0 3 6 0 156 847 1967 0 53 9 28
CK_S14_3 X14 Landrace CK Rhizosphere 3 P14 60 77 406 0 0 3 56 0 7 0 0 0 2 28 0 0 0 88 2 0 2 27 100 7 0 0 2 14 2666 0 0 0 18 3 7 0 0 0 5 6 332 1076 7154 0 73963 0 0 250 0 0 0 16 355 423 892 59 16 14 7
CK_S15_1 X15 Landrace CK Rhizosphere 1 P11 205 758 2531 4 3 7 121 17 88 0 0 168 12 154 5 0 0 127 6 0 0 0 780 14 4 0 0 28 827 12 0 2 6 40 16 3 4 2 5 8 2772 357 4091 4 62979 0 0 599 0 0 0 0 108 3006 1169 0 130 23 0
CK_S15_2 X15 Landrace CK Rhizosphere 2 P11 172 362 2024 0 4 4 121 16 43 0 0 28 7 154 0 0 3 228 0 0 0 3 220 0 0 0 0 0 5587 39 0 0 44 39 6 5 0 0 17 115 963 3465 4015 0 71991 5 0 450 0 3 20 0 204 556 1853 0 66 6 42
CK_S15_3 X15 Landrace CK Rhizosphere 3 P11 68 276 1706 0 0 0 58 19 182 0 0 50 5 212 0 0 2 375 0 0 12 58 214 60 4 0 0 649 4909 50 0 6 0 40 11 0 0 0 4 11 951 1983 1871 0 69095 0 0 1200 0 0 0 55 197 464 1013 5 47 10 5
CK_S16_1 X16 Landrace CK Rhizosphere 1 P11 297 496 5040 3 0 36 178 30 70 3 7 527 10 309 11 7 0 407 20 0 4 2 2485 50 0 0 0 137 16 0 0 0 1449 61 11 8 0 6 19 89 1809 701 9784 0 12473 4 0 3004 4 5 0 3 124 23902 3620 0 254 56 0
CK_S16_2 X16 Landrace CK Rhizosphere 2 P11 174 422 6872 3 4 8 93 23 35 0 0 20 49 145 0 3 3 192 12 15 0 6 221 32 0 0 0 10 15913 57 0 0 12 63 0 9 0 0 8 73 3623 14153 6280 0 37611 6 3 2360 0 0 9 0 292 1080 2303 0 158 118 49
CK_S16_3 X16 Landrace CK Rhizosphere 3 P11 157 54 385 0 0 6 11 0 9 0 0 50 0 72 0 0 0 203 0 0 0 8 130 0 0 2 0 5 5123 20 0 0 0 5 3 0 0 0 0 23 296 629 2515 0 80171 0 0 339 0 0 0 23 125 1245 1164 176 29 0 12
CK_S17_1 X17 Landrace CK Rhizosphere 1 P05 1219 477 1772 0 0 39 276 50 153 7 47 1807 11 794 4 7 0 771 145 36 23 0 6973 79 42 0 3 1044 224 2076 0 5 1314 315 41 13 2 18 106 173 1640 1129 4413 3 41411 6 0 7359 34 42 4 0 282 1908 6849 0 800 38 0
CK_S17_2 X17 Landrace CK Rhizosphere 2 P05 90 193 2241 0 0 3 71 6 72 0 0 15 2 153 0 0 0 164 7 0 0 0 312 6 2 0 0 113 4624 35 0 2 37 13 6 2 0 13 12 68 1264 14367 2110 0 47527 4 0 765 2 0 33 0 182 340 2182 70 64 0 39
CK_S17_3 X17 Landrace CK Rhizosphere 3 P05 24 27 195 0 0 0 12 0 12 0 0 11 2 32 0 0 0 150 0 0 0 971 76 0 0 0 0 3 9641 780 0 0 0 0 13 0 0 0 0 13 134 691 31732 0 44605 0 0 170 0 0 0 9 306 1312 895 399 11 0 77
CK_S18_1 X18 Landrace CK Rhizosphere 1 P08 801 183 609 0 3 7 181 19 70 0 0 118 16 277 0 8 0 395 43 0 0 21 2056 41 4 0 3 46 656 16 0 0 19 72 7 0 2 18 14 50 2221 2141 8250 2 57646 6 0 1266 0 10 0 14 126 748 3356 0 236 14 0
CK_S18_2 X18 Landrace CK Rhizosphere 2 P08 183 272 2442 0 0 22 79 6 55 0 0 24 9 435 0 0 0 533 25 28 0 28 374 56 0 0 0 11 23839 12 0 0 24 53 9 0 2 2 0 86 1050 3683 3211 0 47432 0 0 1219 4 6 3 0 1018 3336 2352 0 91 9 53
CK_S18_3 X18 Landrace CK Rhizosphere 3 P08 63 22 65 0 0 0 34 0 6 0 0 11 2 39 0 0 0 86 0 5 2 2 89 0 0 0 0 0 3923 80 0 0 4 6 0 0 50 4 0 16 182 1828 18245 0 85171 0 0 116 0 3 0 0 122 347 1162 1303 44 0 12
CK_S19_1 X19 Landrace CK Rhizosphere 1 P11 808 413 1128 10 13 11 114 34 124 0 4 389 8 1016 5 0 0 1486 116 0 0 0 2759 82 0 18 0 5606 7761 0 0 8 5 152 17 3 12 3 99 93 1752 1108 4928 3 24948 8 3 3872 3 0 0 0 408 1650 4860 0 342 0 2
CK_S19_2 X19 Landrace CK Rhizosphere 2 P11 102 209 1585 0 0 6 62 7 29 0 0 25 0 48 0 0 0 85 4 0 0 0 170 5 0 0 2 3 22607 12 0 0 8 508 0 0 0 2 5 30 721 30078 1537 0 16475 7 0 471 0 0 5 0 244 585 948 8 49 5 61
CK_S19_3 X19 Landrace CK Rhizosphere 3 P11 37 35 359 0 0 0 25 3 8 0 2 27 0 29 0 0 0 80 0 0 0 0 54 0 0 0 0 0 23703 1217 0 0 5 4 4 0 0 0 0 25 303 893 3922 0 49292 0 0 183 0 0 0 43 357 2912 825 10156 74 0 36
CK_S2_1 X2 Landrace CK Rhizosphere 1 P14 761 1167 12744 0 5 28 744 97 237 3 19 510 44 1804 27 22 4 2109 186 55 0 8 8561 160 15 0 5 674 19 0 0 21 47 683 71 21 0 57 129 243 4026 2040 7703 6 11607 11 23 9769 14 48 0 0 376 1597 9107 0 1671 82 0
CK_S2_2 X2 Landrace CK Rhizosphere 2 P14 131 276 827 0 3 7 276 21 37 0 0 82 12 104 0 2 0 389 0 21 0 1294 405 10 0 0 0 9 33079 2868 0 0 0 26 9 0 0 3 20 41 814 1931 9136 0 49367 5 3 1061 0 4 6 0 556 4811 2131 0 112 20 37
CK_S2_3 X2 Landrace CK Rhizosphere 3 P14 62 51 600 0 0 2 58 8 72 0 0 28 10 59 0 0 0 225 3 5 2 18 261 70 3 0 0 8 1218 14 0 8 14 18 0 0 5 0 9 19 242 2656 4192 0 73407 0 0 590 3 0 0 8 154 331 2533 92 46 0 10
CK_S20_1 X20 Landrace CK Rhizosphere 1 P11 1035 659 2385 6 19 22 392 20 289 0 10 22116 62 2667 10 7 6 1378 220 11 0 0 5692 122 3 0 5 38 431 0 0 12 63 386 44 36 0 47 9 188 2852 777 10335 5 5298 9 0 5573 12 17 0 0 289 913 9119 0 552 41 0
CK_S20_2 X20 Landrace CK Rhizosphere 2 P11 139 370 4226 0 0 16 144 21 45 2 4 21 8 95 4 0 0 173 0 0 2 8 424 15 0 0 0 613 5784 11 0 0 69 15 0 0 0 2 5 70 2050 15040 1797 2 61777 7 9 569 0 0 5 0 325 519 1537 0 226 3 44
CK_S20_3 X20 Landrace CK Rhizosphere 3 P11 45 48 647 0 3 0 37 0 13 0 0 7 0 36 0 0 0 203 0 0 0 0 91 2 0 0 0 3 4802 13 0 0 0 6 5 0 0 0 0 28 186 958 6022 0 82759 0 0 215 0 3 5 11 88 233 1218 182 28 9 8
CK_S21_1 X21 Landrace CK Rhizosphere 1 P11 412 309 2010 7 14 17 297 17 674 0 5 210 31 798 17 0 0 1401 163 16 0 69 4762 85 3 0 0 32 406 18 0 14 0 173 27 6 4 42 102 58 5007 1262 13350 12 12306 13 0 8459 7 16 5 0 246 1237 11339 0 344 5 0
CK_S21_2 X21 Landrace CK Rhizosphere 2 P11 113 466 7258 20 15 7 137 12 52 0 0 44 13 161 0 0 3 687 20 0 12 8 418 13 0 3 5 203 5513 231 0 0 64 69 12 13 0 5 15 40 1118 2273 2796 0 71136 4 0 6952 4 22 0 0 195 1562 1986 0 109 7 61
CK_S21_3 X21 Landrace CK Rhizosphere 3 P11 33 34 3410 0 0 0 1909 11 70 0 0 11 0 15 0 0 0 52 2 0 2 52 111 0 0 0 0 54 359 3 0 0 0 0 30 0 2 0 0 16 374 2660 3079 0 80367 0 0 161 0 0 0 16 62 232 1678 17 22 17 8
CK_S22_1 X22 Landrace CK Rhizosphere 1 P14 505 210 288 0 2 17 663 12 340 0 9 225 49 993 0 8 8 1448 73 0 0 20 2415 113 0 0 11 5852 244 0 0 0 47 132 43 30 0 15 74 44 1371 1109 5927 7 8507 0 2 2738 4 10 0 0 277 5325 10649 0 393 22 0
CK_S22_2 X22 Landrace CK Rhizosphere 2 P14 66 30 91 3 3 9 44 3 36 0 14 17 0 49 2 0 0 40 2 0 0 7 280 0 4 0 0 379 9523 49 0 0 0 0 0 0 0 5 0 11 981 420 5554 0 37857 0 0 232 0 0 0 0 207 1990 1389 8 71 5 0
CK_S22_3 X22 Landrace CK Rhizosphere 3 P14 90 40 232 0 0 0 27 2 7 0 0 24 0 33 0 0 0 90 2 0 0 96 123 0 0 0 0 5 12278 1452 0 0 6 8 7 0 0 0 8 17 163 600 1972 3 84641 0 0 205 0 0 0 23 147 449 827 172 259 5 24
CK_S23_1 X23 Landrace CK Rhizosphere 1 P08 465 171 2564 9 7 21 308 30 243 3 0 465 29 730 10 11 3 1927 120 15 0 7 5684 78 0 3 162 87 896 26 0 7 18 99 45 0 0 15 111 298 25793 748 7422 0 14642 9 0 3025 5 10 9 0 144 11574 8645 0 705 14 0
CK_S23_2 X23 Landrace CK Rhizosphere 2 P08 152 118 1111 2 0 3 227 0 43 0 18 28 4 38 0 0 0 220 6 11 4 5 59 8 6 0 0 360 9507 16 0 0 3 16 5 0 0 0 0 41 1275 4932 2636 0 68903 0 0 709 0 4 0 0 567 684 1541 15 61 26 31
CK_S23_3 X23 Landrace CK Rhizosphere 3 P08 41 88 363 0 0 0 39 0 8 0 0 29 0 62 0 0 0 115 0 0 2 4 128 8 0 0 0 0 4637 24 0 0 1376 12 0 0 0 0 0 27 219 1449 5023 0 90544 4 0 400 2 2 0 85 117 646 800 351 66 0 25
CK_S24_1 X24 Landrace CK Rhizosphere 1 P14 408 11 61 37 0 11 33 0 18 0 0 12 0 74 0 0 0 21 20 0 0 18 202 0 0 0 0 54 22352 368 0 0 0 3 0 0 0 9 10 30 1315 603 953 0 49640 0 0 269 0 0 0 0 215 1805 1471 35 80 24 24
CK_S24_2 X24 Landrace CK Rhizosphere 2 P14 73 144 761 0 0 4 87 14 14 0 0 24 0 30 0 0 2 58 0 0 0 0 120 0 0 0 0 0 20831 265 0 0 3 0 0 0 0 0 0 23 800 1468 2603 0 73058 3 0 283 0 0 0 0 818 1029 1334 6 62 3 50
CK_S24_3 X24 Landrace CK Rhizosphere 3 P14 24 71 58 0 2 17 36 4 18 0 0 9 2 45 2 0 0 64 6 0 0 4 532 0 5 0 0 8 15703 252 0 0 0 0 2 0 0 4 9 4 299 545 1665 0 37947 3 0 1203 0 0 0 0 401 1122 791 100 128 12 0
CK_S25_1 X25 Landrace CK Rhizosphere 1 P14 135 103 106 7 0 19 163 4 68 0 0 28 0 105 7 0 0 49 17 0 8 9 345 4 3 0 2 226 23263 1684 0 0 0 0 0 3 0 3 18 49 489 710 1494 4 10586 0 2 616 0 0 0 0 144 1658 1669 35 184 17 19
CK_S25_2 X25 Landrace CK Rhizosphere 2 P14 207 257 2934 5 0 4 194 17 93 4 3 73 18 224 0 9 0 453 27 13 0 8 222 4 0 0 0 0 2827 23 0 0 607 37 0 5 0 0 4 62 3120 1569 3327 0 79676 7 0 1762 9 5 0 0 188 520 1756 0 184 14 60
CK_S25_3 X25 Landrace CK Rhizosphere 3 P14 45 57 530 0 0 4 30 6 13 0 0 35 0 163 0 0 0 244 0 0 3 0 109 0 0 0 22 294 1263 9 0 0 8 22 0 0 0 0 0 23 372 674 4254 0 82351 2 0 297 0 3 0 51 218 206 1159 140 111 15 15
CK_S26_1 X26 Landrace CK Rhizosphere 1 P08 272 185 1423 0 2 23 148 19 131 0 0 196 18 400 0 0 2 1231 48 0 0 0 2562 41 0 0 0 72 2624 10 0 9 79 53 399 0 0 0 25 85 719 644 2540 0 70600 0 2 1117 3 4 0 0 71 1489 5144 25 120 0 0
CK_S26_2 X26 Landrace CK Rhizosphere 2 P08 155 348 16733 0 0 10 218 20 134 0 0 22 35 377 23 0 6 609 200 0 10 6 2150 81 0 0 2 116 705 42 0 4 29 88 9 10 0 9 19 113 6836 11474 4195 8 46090 4 0 2168 3 8 7 6 99 1420 2234 9 163 19 18
CK_S26_3 X26 Landrace CK Rhizosphere 3 P08 54 20 162 0 0 8 39 0 31 0 0 14 0 40 0 0 0 155 0 0 0 3 312 0 7 0 2 3 2060 26 0 0 5 13 0 0 0 0 0 14 184 464 4628 4 102581 0 0 200 0 4 0 33 97 165 1267 123 50 0 12
CK_S27_1 X27 Landrace CK Rhizosphere 1 P08 137 472 2655 0 6 4 227 20 62 0 4 229 6 229 0 0 0 280 41 0 0 205 973 34 0 0 0 104 291 87 0 6 12 28 7 2 0 2 9 26 1217 683 25283 0 47560 0 0 1089 4 5 3 0 71 980 14003 0 122 9 0
CK_S27_2 X27 Landrace CK Rhizosphere 2 P08 98 394 5488 0 0 4 114 14 73 0 0 25 10 990 88 41 0 286 7 9 7 6 429 27 0 0 0 32 2164 26 0 0 14 13 15 0 2 0 18 17 4689 5315 1941 0 54751 0 0 460 3 3 0 0 79 1126 3070 0 42 44 27
CK_S27_3 X27 Landrace CK Rhizosphere 3 P08 29 22 310 0 0 0 96 9 21 0 0 14 0 132 0 0 0 136 0 0 4 0 118 3 0 0 0 5 2722 6 0 0 14 4 6 0 0 0 107 10 249 1728 2211 0 72526 0 0 222 0 3 0 6 114 7369 2330 689 17 0 19
CK_S28_1 X28 Landrace CK Rhizosphere 1 P11 230 153 1358 0 4 7 234 5 932 0 0 221 21 193 0 3 0 421 25 4 0 11 1185 38 4 0 8 18 551 0 0 0 58 30 16 3 0 12 6 24 1857 2635 3126 0 54360 0 0 809 4 2 12 0 104 676 3724 16 134 10 0
