CK	D	LN	LP	
ASV590	0.111795782	1.98E-07	8.51E-07	3.07E-07
ASV1074	1.99E-07	2.01E-07	1.05E-06	2.00E-07
ASV41	0.005074259	0.07303041	0.034895997	0.058016058
ASV413	9.10E-07	1.97E-07	7.88E-07	3.68E-07
ASV593	9.60E-07	7.91E-07	3.80E-07	0.052795218
ASV458	0.301160854	2.94E-07	0.000939345	4.87E-07
ASV767	7.62E-08	1.82E-07	7.66E-07	5.21E-07
ASV505	0.131936598	0.005882681	3.38E-07	2.53E-07
ASV246	1.53E-07	1.94E-07	1.69E-07	0.142451733
ASV1049	1.71E-07	7.93E-07	0.167412256	0.182659853
ASV463	7.52E-07	9.95E-07	5.91E-07	0.600909208
ASV24	0.052739819	1.36E-06	0.013089841	0.060895706
ASV267	8.58E-07	2.00E-07	1.86E-07	0.105597239
ASV257	7.04E-07	2.03E-07	1.77E-07	5.99E-07
ASV1227	0.020046913	2.00E-07	1.37E-07	2.36E-07
ASV81	0.075269334	0.294323899	0.00728116	6.94E-07
ASV302	0.35801839	1.11E-06	1.72E-07	1.18E-06
ASV545	1.84E-06	0.072699626	8.46E-07	1.57E-07
ASV516	1.57E-07	0.262210401	0.017436673	8.93E-07
ASV571	1.62E-07	1.63E-07	0.036738429	0.041480692
ASV292	1.82E-07	1.90E-07	1.93E-07	1.97E-07
ASV9	0.364782082	1.22E-07	0.045613853	0.113059042
ASV215	0.03892507	5.20E-07	4.82E-07	0.054714257
ASV537	1.99E-07	NA	6.86E-07	1.98E-07
ASV378	1.07E-06	2.00E-07	2.10E-07	0.145651357
ASV468	0.210540454	0.020184994	0.082024489	0.20403489
ASV816	0.045991172	1.99E-07	0.112357101	1.18E-06
ASV359	9.38E-07	1.93E-07	1.76E-07	2.30E-07
ASV69	0.170522345	1.18E-06	0.024451151	5.00E-07
ASV33	1.55E-07	0.06089091	0.186326289	6.48E-07
ASV313	0.075018836	1.58E-07	9.23E-07	0.093147706
ASV574	0.034822349	8.84E-07	0.184021187	7.36E-07
ASV62	8.52E-07	4.03E-07	1.59E-07	0.165905724
ASV451	6.50E-07	1.99E-07	2.18E-07	6.85E-07
ASV632	1.94E-07	1.73E-07	2.17E-07	2.01E-07
ASV520	0.059407545	1.01E-06	0.114414503	0.147920976
ASV357	0.118948983	5.90E-07	0.140731972	5.55E-07
ASV1134	0.042946889	1.91E-07	0.058805884	1.90E-07
ASV350	0.128517238	7.83E-07	0.260478786	0.043755872
ASV120	0.218227864	0.070607783	4.44E-07	0.055404307
ASV143	1.56E-07	0.074791934	0.057162311	1.21E-07
ASV277	0.084766323	0.044402539	0.050472034	0.002974123
ASV139	2.17E-07	9.84E-07	1.31E-07	0.123131465
ASV34	0.157081807	0.104739625	0.010258579	0.003499645
ASV276	0.107623796	1.22E-06	0.071058487	9.13E-07
ASV452	7.91E-07	2.00E-07	0.074727018	2.01E-07
ASV92	0.085909777	0.162025088	2.26E-07	0.14879784
ASV242	0.147436809	0.005487366	0.031179931	7.64E-07
ASV514	1.76E-07	2.00E-07	0.087648782	3.18E-07
ASV603	3.69E-07	1.68E-07	2.17E-07	1.18E-06
ASV538	6.96E-07	9.40E-07	4.61E-07	7.74E-07
ASV489	1.85E-07	1.91E-07	2.14E-07	2.02E-07
ASV456	0.152712723	0.036906525	0.057422549	1.77E-07
ASV645	9.07E-07	1.35E-06	1.06E-06	1.82E-07
ASV550	1.97E-07	2.00E-07	2.13E-07	1.77E-07
ASV673	2.00E-07	2.00E-07	2.03E-07	0.41911157
ASV362	0.253945349	1.87E-07	1.89E-07	2.02E-07
ASV713	2.03E-07	1.81E-07	7.75E-07	0.005994729
ASV392	9.34E-07	1.24E-06	2.23E-07	1.15E-06
ASV626	1.06E-06	1.97E-07	0.079174395	0.044948587
ASV582	1.99E-07	1.27E-06	2.15E-07	1.15E-06
ASV253	0.004958934	2.00E-07	2.41E-07	1.75E-07
ASV536	2.03E-07	6.56E-07	2.17E-07	2.02E-07
ASV668	0.069522537	2.01E-07	2.25E-07	7.99E-07
ASV421	7.59E-07	1.68E-07	0.064433811	2.12E-07
ASV177	6.29E-07	1.59E-07	0.050138292	1.24E-07
ASV369	0.173097713	1.93E-07	8.14E-07	1.02E-06
ASV398	1.87E-07	2.02E-07	2.21E-07	2.00E-07
ASV769	0.079453326	1.99E-07	1.87E-07	2.03E-07
ASV67	1.03E-06	1.49E-07	0.023784359	5.64E-07
ASV50	0.004206516	2.07E-07	0.022107287	0.016225902
ASV471	0.339167639	1.42E-07	3.66E-07	7.41E-07
ASV818	1.74E-07	9.12E-07	5.58E-07	1.47E-07
ASV364	1.48E-07	9.80E-07	0.094437404	0.031079658
ASV791	6.62E-07	1.92E-07	0.093594734	0.297210944
ASV714	0.06617422	0.01553275	1.46E-07	6.29E-07
ASV576	5.45E-07	1.84E-07	1.86E-07	1.92E-07
ASV389	1.60E-07	2.06E-07	0.10468375	1.74E-07
ASV191	2.48E-07	1.17E-06	9.91E-07	0.131278761
ASV194	0.083486244	4.13E-07	2.20E-07	1.66E-07
ASV428	0.02646015	2.00E-07	2.24E-07	1.88E-07
ASV358	2.45E-07	7.42E-07	1.11E-06	1.35E-06
ASV361	1.80E-07	1.92E-07	5.92E-07	0.014970702
ASV568	0.122392096	2.01E-07	1.92E-07	2.07E-07
ASV739	1.86E-07	2.00E-07	2.05E-07	2.02E-07
ASV690	1.94E-07	2.00E-07	8.80E-07	1.99E-07
ASV316	0.310031972	4.79E-07	0.02269092	0.018165522
ASV640	1.94E-07	2.04E-07	4.88E-07	1.98E-07
ASV461	8.48E-05	7.24E-07	3.67E-07	0.119053727
ASV419	8.69E-07	6.97E-07	2.11E-07	1.87E-07
ASV283	0.497076323	1.91E-07	0.002594538	0.079172734
ASV1452	1.98E-07	1.98E-07	2.31E-07	2.00E-07
ASV776	2.35E-07	2.00E-07	1.82E-07	1.78E-07
ASV169	0.067702818	1.64E-07	2.18E-07	0.214828109
ASV247	7.67E-07	1.70E-07	0.007579347	2.06E-07
ASV379	1.76E-07	1.81E-07	7.85E-07	1.94E-07
ASV875	2.01E-07	1.06E-06	2.01E-07	1.95E-07
ASV157	5.57E-07	5.51E-07	0.10213545	1.74E-07
ASV589	0.167467448	1.77E-07	9.51E-07	1.03E-06
ASV596	1.18E-06	1.10E-06	8.72E-07	0.763881409
ASV282	0.002395125	0.501244854	8.96E-07	8.96E-07
ASV559	2.06E-07	2.02E-07	1.92E-07	2.00E-07
ASV385	1.85E-07	8.46E-08	1.20E-06	2.01E-07
ASV204	4.85E-07	8.65E-07	2.16E-07	9.59E-07
ASV606	1.89E-07	1.36E-06	7.11E-07	2.00E-07
ASV473	3.75E-07	9.88E-07	2.14E-07	0.003632741
ASV425	4.06E-07	2.00E-07	9.32E-07	8.63E-07
ASV309	0.136000735	7.47E-07	0.047502565	8.83E-08
ASV744	NA	NA	1.99E-07	NA
ASV821	2.00E-07	2.00E-07	2.05E-07	8.27E-07
ASV98	9.73E-07	4.28E-07	0.077622721	0.52335147
ASV682	4.68E-07	2.00E-07	1.95E-07	0.479273078
ASV530	0.328218214	2.07E-07	2.05E-07	1.99E-07
ASV620	1.09E-06	1.26E-07	2.09E-07	1.99E-07
ASV375	0.367934973	2.00E-07	2.13E-07	0.645492193
ASV1168	1.84E-07	NA	1.98E-07	1.36E-06
ASV356	0.025211214	2.01E-07	2.12E-07	7.64E-08
ASV384	0.04411245	2.00E-07	2.02E-07	2.00E-07
ASV562	2.01E-07	2.00E-07	9.85E-08	1.85E-07
ASV814	6.42E-07	1.36E-06	2.00E-07	2.00E-07
ASV432	0.197303697	9.45E-07	4.77E-07	1.91E-07
ASV109	0.025332145	5.38E-07	0.044948123	0.258265035
ASV270	1.19E-06	7.09E-07	2.12E-07	0.011303896
ASV410	5.90E-07	1.36E-06	2.12E-07	1.33E-07
ASV612	2.01E-07	8.93E-07	8.80E-07	1.79E-07
ASV503	4.69E-07	2.00E-07	2.03E-07	1.79E-07
ASV565	1.12E-06	NA	2.02E-07	0.038623868
ASV269	1.83E-07	1.90E-07	2.17E-07	1.81E-07
ASV238	7.07E-07	7.34E-07	1.90E-07	0.062856825
ASV661	8.97E-07	1.88E-07	1.99E-07	1.12E-06
ASV337	8.74E-07	1.44E-06	2.14E-07	1.10E-06
ASV825	2.06E-07	2.00E-07	1.91E-07	2.00E-07
ASV841	1.10E-06	NA	NA	2.02E-07
ASV403	7.00E-07	6.59E-07	2.00E-07	1.99E-07
ASV725	1.87E-07	2.00E-07	2.03E-07	2.01E-07
ASV610	8.46E-07	1.98E-07	5.01E-07	2.00E-07
ASV475	0.131856232	1.43E-07	8.38E-07	0.060788497
ASV178	0.023055058	8.96E-07	0.012472274	8.74E-07
ASV344	4.95E-07	1.94E-07	0.007130989	3.61E-07
ASV608	0.049878322	1.84E-07	1.87E-07	1.46E-07
ASV490	0.002521387	1.90E-07	0.014170985	0.012348332
ASV605	5.72E-07	0.370599218	2.19E-07	2.09E-07
ASV613	0.129523237	1.04E-06	1.92E-07	1.64E-07
ASV150	0.034890149	1.79E-06	2.27E-07	1.72E-07
ASV402	0.040545097	7.13E-07	2.22E-07	1.77E-07
ASV39	0.149134535	8.95E-07	1.04E-06	0.211978086
ASV221	0.180378742	1.58E-07	0.029699469	0.016818424
ASV501	0.218391236	8.00E-07	7.44E-07	4.25E-07
ASV1017	0.102769957	1.65E-06	0.013988881	9.12E-07
ASV170	0.027742136	5.21E-07	8.96E-07	0.030837442
ASV735	0.029310971	2.01E-07	1.90E-07	8.96E-07
ASV153	6.35E-07	9.82E-07	0.025064873	0.577615433
ASV122	0.111961969	0.139143637	9.22E-07	0.004179286
ASV100	0.081223996	0.015450023	0.031573281	0.039095581
ASV598	0.274270553	0.005568906	1.46E-07	1.56E-07
ASV145	0.081611627	0.106908303	0.139730967	0.078500612
ASV195	0.150166945	0.012391503	1.36E-07	1.58E-07
ASV186	1.08E-06	0.006494317	1.61E-07	0.367027676
ASV127	8.28E-07	0.137407066	0.017243912	1.53E-07
ASV416	8.28E-07	5.40E-07	0.071220878	1.28E-07
ASV280	0.024953847	0.015466541	0.189576202	0.045543713
ASV304	5.45E-07	0.228143733	1.33E-07	0.068470953
ASV260	1.63E-07	0.124984408	0.116379683	6.68E-07
ASV327	7.31E-07	3.61E-07	1.30E-07	0.338220705
ASV718	9.44E-07	2.00E-07	1.72E-07	2.12E-07
ASV133	0.012153666	0.053309313	7.49E-07	2.35E-07
ASV408	2.87E-07	4.79E-07	0.0607323	1.59E-07
ASV212	0.214968011	0.385321172	0.27508863	0.420806137
ASV222	6.24E-07	1.26E-07	0.273301038	1.36E-07
ASV228	0.100113675	8.51E-07	0.082470839	0.105130136
ASV1338	3.38E-07	0.178078965	0.130480851	0.137211768
ASV298	1.64E-07	8.85E-07	0.230155466	0.337960649
ASV494	0.180860978	1.61E-07	0.023452046	0.005096016
ASV630	1.82E-07	1.43E-07	5.77E-07	1.53E-06
