CK	D	LN	LP	
fASV47	0.523048637	0.003812664	0.491104912	0.262419647
fASV213	0.076944216	1.21E-06	0.279456007	0.171303075
fASV56	0.294228519	6.80E-07	0.481384336	1.41E-07
fASV194	0.346328742	0.095719293	0.557857094	9.81E-07
fASV157	0.705178027	0.640741288	0.788241632	0.65825518
fASV96	0.605122025	0.260621515	0.245914351	1.11E-06
fASV202	0.741323404	0.266817862	0.10520444	0.132565953
fASV79	1.02E-06	5.62E-07	0.240849245	0.062628757
fASV18	0.005925586	0.023292863	0.037740467	1.67E-07
fASV83	0.156351508	0.058688631	2.02E-07	0.036029964
fASV231	0.011186329	0.041175795	1.05E-06	1.71E-07
fASV72	1.16E-06	0.003646466	0.02601815	0.14848115
fASV55	0.007927733	1.86E-07	0.07067865	0.074783578
fASV46	1.66E-07	0.082302918	0.056201993	1.16E-06
fASV173	2.01E-07	0.088358197	0.205360821	0.021559541
fASV69	0.00459601	1.53E-07	0.268340092	3.02E-07
fASV305	0.345876442	0.339383954	0.09630219	0.076844581
fASV133	1.50E-07	0.04151121	0.012761675	0.472128518
